# /vel_pid/recceipt_time, /vel_pid/linear/z, /vel_pid/recceipt_time, /vel_pid/angular/z, /vel_pid/recceipt_time, /vel_pid/linear/y, /vel_pid/recceipt_time, /vel_pid/angular/y
1580245295.2641654015, -0.0060371272265911102295, 1580245295.2641654015, 0.046564385294914245605, 1580245295.2641654015, 0, 1580245295.2641654015, 0
1580245295.4691154957, -0.0060371272265911102295, 1580245295.4691154957, 0.046564385294914245605, 1580245295.4691154957, 0, 1580245295.4691154957, 0
1580245295.6738243103, -0.0060371272265911102295, 1580245295.6738243103, 0.046564385294914245605, 1580245295.6738243103, 0, 1580245295.6738243103, 0
1580245295.8784666061, -0.0060371272265911102295, 1580245295.8784666061, 0.046564385294914245605, 1580245295.8784666061, 0, 1580245295.8784666061, 0
1580245296.0834474564, -0.0060371272265911102295, 1580245296.0834474564, 0.046564385294914245605, 1580245296.0834474564, 0, 1580245296.0834474564, 0
1580245296.2883496284, -0.0060371272265911102295, 1580245296.2883496284, 0.046564385294914245605, 1580245296.2883496284, 0, 1580245296.2883496284, 0
1580245296.3897945881, -0.0060371272265911102295, 1580245296.3897945881, 0.046564385294914245605, 1580245296.3897945881, 0, 1580245296.3897945881, 0
1580245296.6979448795, -0.0060371272265911102295, 1580245296.6979448795, 0.046564385294914245605, 1580245296.6979448795, 0, 1580245296.6979448795, 0
1580245296.7908444405, -0.0060371272265911102295, 1580245296.7908444405, 0.046564385294914245605, 1580245296.7908444405, 0, 1580245296.7908444405, 0
1580245297.0050287247, -0.0060371272265911102295, 1580245297.0050287247, 0.046564385294914245605, 1580245297.0050287247, 0, 1580245297.0050287247, 0
1580245297.2096688747, -0.0060371272265911102295, 1580245297.2096688747, 0.046564385294914245605, 1580245297.2096688747, 0, 1580245297.2096688747, 0
1580245297.4146864414, -0.0060371272265911102295, 1580245297.4146864414, 0.046564385294914245605, 1580245297.4146864414, 0, 1580245297.4146864414, 0
1580245297.5951042175, -0.0060371272265911102295, 1580245297.5951042175, 0.046564385294914245605, 1580245297.5951042175, 0, 1580245297.5951042175, 0
1580245297.8242521286, -0.0060371272265911102295, 1580245297.8242521286, 0.046564385294914245605, 1580245297.8242521286, 0, 1580245297.8242521286, 0
1580245298.0291929245, -0.0060371272265911102295, 1580245298.0291929245, 0.046564385294914245605, 1580245298.0291929245, 0, 1580245298.0291929245, 0
1580245298.2339420319, -0.0060371272265911102295, 1580245298.2339420319, 0.046564385294914245605, 1580245298.2339420319, 0, 1580245298.2339420319, 0
1580245298.4106714725, -0.0060371272265911102295, 1580245298.4106714725, 0.046564385294914245605, 1580245298.4106714725, 0, 1580245298.4106714725, 0
1580245298.6433143616, -0.0060371272265911102295, 1580245298.6433143616, 0.046564385294914245605, 1580245298.6433143616, 0, 1580245298.6433143616, 0
1580245298.8505797386, -0.0060371272265911102295, 1580245298.8505797386, 0.046564385294914245605, 1580245298.8505797386, 0, 1580245298.8505797386, 0
1580245298.9943051338, -0.0060371272265911102295, 1580245298.9943051338, 0.046564385294914245605, 1580245298.9943051338, 0, 1580245298.9943051338, 0
1580245299.194617033, -0.0060371272265911102295, 1580245299.194617033, 0.046564385294914245605, 1580245299.194617033, 0, 1580245299.194617033, 0
1580245299.3956818581, -0.0060371272265911102295, 1580245299.3956818581, 0.046564385294914245605, 1580245299.3956818581, 0, 1580245299.3956818581, 0
1580245299.5929880142, -0.0060371272265911102295, 1580245299.5929880142, 0.046564385294914245605, 1580245299.5929880142, 0, 1580245299.5929880142, 0
1580245299.7963521481, -0.0060371272265911102295, 1580245299.7963521481, 0.046564385294914245605, 1580245299.7963521481, 0, 1580245299.7963521481, 0
1580245299.9932763577, -0.0060371272265911102295, 1580245299.9932763577, 0.046564385294914245605, 1580245299.9932763577, 0, 1580245299.9932763577, 0
1580245300.2838590145, -0.0060371272265911102295, 1580245300.2838590145, 0.046564385294914245605, 1580245300.2838590145, 0, 1580245300.2838590145, 0
1580245300.3956055641, -0.0060371272265911102295, 1580245300.3956055641, 0.046564385294914245605, 1580245300.3956055641, 0, 1580245300.3956055641, 0
1580245300.6697471142, -0.0060371272265911102295, 1580245300.6697471142, 0.046564385294914245605, 1580245300.6697471142, 0, 1580245300.6697471142, 0
1580245300.8003873825, -0.0060371272265911102295, 1580245300.8003873825, 0.046564385294914245605, 1580245300.8003873825, 0, 1580245300.8003873825, 0
1580245301.1028866768, -0.0060371272265911102295, 1580245301.1028866768, 0.046564385294914245605, 1580245301.1028866768, 0, 1580245301.1028866768, 0
1580245301.2044131756, -0.0060371272265911102295, 1580245301.2044131756, 0.046564385294914245605, 1580245301.2044131756, 0, 1580245301.2044131756, 0
1580245301.4100739956, -0.0060371272265911102295, 1580245301.4100739956, 0.046564385294914245605, 1580245301.4100739956, 0, 1580245301.4100739956, 0
1580245301.5953774452, -0.0060371272265911102295, 1580245301.5953774452, 0.046564385294914245605, 1580245301.5953774452, 0, 1580245301.5953774452, 0
1580245301.7963235378, 0.96334755420684814453, 1580245301.7963235378, 0.84736043214797973633, 1580245301.7963235378, 0, 1580245301.7963235378, 0
1580245302.0245978832, 0.92328310012817382812, 1580245302.0245978832, 0.81249088048934936523, 1580245302.0245978832, 0.11835514754056930542, 1580245302.0245978832, 0.10708323121070861816
1580245302.2300961018, 0.87166506052017211914, 1580245302.2300961018, 0.81441444158554077148, 1580245302.2300961018, 0.21134847402572631836, 1580245302.2300961018, 0.19444060325622558594
1580245302.4343318939, 0.84974843263626098633, 1580245302.4343318939, 0.83065330982208251953, 1580245302.4343318939, 0.26376289129257202148, 1580245302.4343318939, 0.25023660063743591309
1580245302.6389932632, 0.87072145938873291016, 1580245302.6389932632, 0.87794625759124755859, 1580245302.6389932632, 0.29870584607124328613, 1580245302.6389932632, 0.2733440399169921875
1580245302.8436834812, 0.68679916858673095703, 1580245302.8436834812, 0.76424801349639892578, 1580245302.8436834812, 0.43678683042526245117, 1580245302.8436834812, 0.37338232994079589844
1580245303.0489616394, 0.61484467983245849609, 1580245303.0489616394, 0.74564725160598754883, 1580245303.0489616394, 0.46590599417686462402, 1580245303.0489616394, 0.40109243988990783691
1580245303.2534003258, 0.57696419954299926758, 1580245303.2534003258, 0.740314483642578125, 1580245303.2534003258, 0.45933067798614501953, 1580245303.2534003258, 0.41072052717208862305
1580245303.4581296444, 0.54998934268951416016, 1580245303.4581296444, 0.73567676544189453125, 1580245303.4581296444, 0.45200395584106445312, 1580245303.4581296444, 0.41649737954139709473
1580245303.6634376049, 0.51836949586868286133, 1580245303.6634376049, 0.72607010602951049805, 1580245303.6634376049, 0.46120938658714294434, 1580245303.6634376049, 0.42316660284996032715
1580245303.868486166, 0.4965044558048248291, 1580245303.868486166, 0.72633564472198486328, 1580245303.868486166, 0.4673150181770324707, 1580245303.868486166, 0.42293179035186767578
1580245304.0725939274, 0.46897226572036743164, 1580245304.0725939274, 0.71502250432968139648, 1580245304.0725939274, 0.45244231820106506348, 1580245304.0725939274, 0.42848944664001464844
1580245304.277518034, 0.47358456254005432129, 1580245304.277518034, 0.73088324069976806641, 1580245304.277518034, 0.44923293590545654297, 1580245304.277518034, 0.4185873866081237793
1580245304.4828891754, 0.4396375119686126709, 1580245304.4828891754, 0.71049851179122924805, 1580245304.4828891754, 0.44730728864669799805, 1580245304.4828891754, 0.42955404520034790039
1580245304.6874217987, 0.40911513566970825195, 1580245304.6874217987, 0.68830877542495727539, 1580245304.6874217987, 0.44320559501647949219, 1580245304.6874217987, 0.43968310952186584473
1580245304.8923068047, 0.38974332809448242188, 1580245304.8923068047, 0.6642277836799621582, 1580245304.8923068047, 0.42449730634689331055, 1580245304.8923068047, 0.44809791445732116699
1580245305.0967390537, 0.38088676333427429199, 1580245305.0967390537, 0.64642673730850219727, 1580245305.0967390537, 0.42953315377235412598, 1580245305.0967390537, 0.45090284943580627441
1580245305.3016188145, 0.3892466127872467041, 1580245305.3016188145, 0.64538937807083129883, 1580245305.3016188145, 0.43205106258392333984, 1580245305.3016188145, 0.44385138154029846191
1580245305.4027919769, 0.37887945771217346191, 1580245305.4027919769, 0.62225812673568725586, 1580245305.4027919769, 0.4166539311408996582, 1580245305.4027919769, 0.44976520538330078125
1580245305.711243391, 0.3810030817985534668, 1580245305.711243391, 0.60656595230102539062, 1580245305.711243391, 0.41202512383460998535, 1580245305.711243391, 0.45088979601860046387
1580245305.801479578, 0.40107586979866027832, 1580245305.801479578, 0.60269010066986083984, 1580245305.801479578, 0.40045315027236938477, 1580245305.801479578, 0.44524729251861572266
1580245306.018611908, 0.40373891592025756836, 1580245306.018611908, 0.58310323953628540039, 1580245306.018611908, 0.40223178267478942871, 1580245306.018611908, 0.44900241494178771973
1580245306.2210550308, 0.39929097890853881836, 1580245306.2210550308, 0.56614595651626586914, 1580245306.2210550308, 0.42848291993141174316, 1580245306.2210550308, 0.45087999105453491211
1580245306.4281497002, 0.40425255894660949707, 1580245306.4281497002, 0.56233918666839599609, 1580245306.4281497002, 0.43408888578414916992, 1580245306.4281497002, 0.44524335861206054688
1580245306.6328654289, 0.42415994405746459961, 1580245306.6328654289, 0.57309180498123168945, 1580245306.6328654289, 0.42655429244041442871, 1580245306.6328654289, 0.43303167819976806641
1580245306.8376960754, 0.41952714323997497559, 1580245306.8376960754, 0.55984610319137573242, 1580245306.8376960754, 0.41617166996002197266, 1580245306.8376960754, 0.43631824851036071777
1580245307.042494297, 0.40851724147796630859, 1580245307.042494297, 0.5399615168571472168, 1580245307.042494297, 0.41834676265716552734, 1580245307.042494297, 0.4430497586727142334
1580245307.2452094555, 0.45312795042991638184, 1580245307.2452094555, 0.57163816690444946289, 1580245307.2452094555, 0.41520732641220092773, 1580245307.2452094555, 0.42105367779731750488
1580245307.4520783424, 0.44455355405807495117, 1580245307.4520783424, 0.56259804964065551758, 1580245307.4520783424, 0.4268499910831451416, 1580245307.4520783424, 0.42476391792297363281
1580245307.6568140984, 0.4408232271671295166, 1580245307.6568140984, 0.55662333965301513672, 1580245307.6568140984, 0.41770386695861816406, 1580245307.6568140984, 0.42723739147186279297
1580245307.8615689278, 0.48152843117713928223, 1580245307.8615689278, 0.59042620658874511719, 1580245307.8615689278, 0.41174644231796264648, 1580245307.8615689278, 0.40805929899215698242
1580245308.0661864281, 0.4643885195255279541, 1580245308.0661864281, 0.58594399690628051758, 1580245308.0661864281, 0.44357642531394958496, 1580245308.0661864281, 0.41293850541114807129
1580245308.26892519, 0.44106680154800415039, 1580245308.26892519, 0.57803195714950561523, 1580245308.26892519, 0.44258350133895874023, 1580245308.26892519, 0.41960507631301879883
1580245308.4758837223, 0.43363219499588012695, 1580245308.4758837223, 0.57845705747604370117, 1580245308.4758837223, 0.43184304237365722656, 1580245308.4758837223, 0.42022341489791870117
1580245308.6806519032, 0.43278160691261291504, 1580245308.6806519032, 0.57835954427719116211, 1580245308.6806519032, 0.41904675960540771484, 1580245308.6806519032, 0.42063570022583007812
1580245308.8851287365, 0.41186177730560302734, 1580245308.8851287365, 0.56079810857772827148, 1580245308.8851287365, 0.42932578921318054199, 1580245308.8851287365, 0.43012025952339172363
1580245309.089921236, 0.42648270726203918457, 1580245309.089921236, 0.57283198833465576172, 1580245309.089921236, 0.4214802086353302002, 1580245309.089921236, 0.42200985550880432129
1580245309.2945287228, 0.41968992352485656738, 1580245309.2945287228, 0.56339424848556518555, 1580245309.2945287228, 0.4175574183464050293, 1580245309.2945287228, 0.42640858888626098633
1580245309.4995951653, 0.40742918848991394043, 1580245309.4995951653, 0.54350101947784423828, 1580245309.4995951653, 0.40844058990478515625, 1580245309.4995951653, 0.43581098318099975586
1580245309.7060785294, 0.39234876632690429688, 1580245309.7060785294, 0.52000761032104492188, 1580245309.7060785294, 0.41927060484886169434, 1580245309.7060785294, 0.44489726424217224121
1580245309.8081490993, 0.42230823636054992676, 1580245309.8081490993, 0.56241869926452636719, 1580245309.8081490993, 0.48016136884689331055, 1580245309.8081490993, 0.4168892204761505127
1580245310.1131427288, 0.38003915548324584961, 1580245310.1131427288, 0.53681415319442749023, 1580245310.1131427288, 0.44973465800285339355, 1580245310.1131427288, 0.43009707331657409668
1580245310.2141954899, 0.36282712221145629883, 1580245310.2141954899, 0.52127480506896972656, 1580245310.2141954899, 0.426067352294921875, 1580245310.2141954899, 0.43670096993446350098
1580245310.4202170372, 0.37525069713592529297, 1580245310.4202170372, 0.5260670781135559082, 1580245310.4202170372, 0.41863012313842773438, 1580245310.4202170372, 0.43051856756210327148
1580245310.6250059605, 0.38197690248489379883, 1580245310.6250059605, 0.52875632047653198242, 1580245310.6250059605, 0.4249438941478729248, 1580245310.6250059605, 0.42639699578285217285
1580245310.829502821, 0.41633018851280212402, 1580245310.829502821, 0.5615215301513671875, 1580245310.829502821, 0.42382043600082397461, 1580245310.829502821, 0.40763908624649047852
1580245311.0342690945, 0.39111542701721191406, 1580245311.0342690945, 0.53560864925384521484, 1580245311.0342690945, 0.40653809905052185059, 1580245311.0342690945, 0.42393028736114501953
1580245311.239025116, 0.40262448787689208984, 1580245311.239025116, 0.53659421205520629883, 1580245311.239025116, 0.39789688587188720703, 1580245311.239025116, 0.42362195253372192383
1580245311.4435431957, 0.37794914841651916504, 1580245311.4435431957, 0.50371479988098144531, 1580245311.4435431957, 0.40962004661560058594, 1580245311.4435431957, 0.44034481048583984375
